date,cases,deaths,tests,vaccinated,positivity_rate,moving_avg_7,year,month,weekday
2021-12-10,9,0,229,16301922,3.9301310043668125,10,2021,12,Fri
2021-12-11,10,0,432,16351901,2.314814814814815,10,2021,12,Sat
2021-12-12,10,0,415,16402093,2.4096385542168677,10.285714285714286,2021,12,Sun
2021-12-13,4,0,128,16451776,3.125,9.571428571428571,2021,12,Mon
2021-12-14,10,0,320,16501683,3.125,8.714285714285714,2021,12,Tue
2021-12-15,11,0,351,16552050,3.133903133903134,8.571428571428571,2021,12,Wed
2021-12-16,20,0,713,16601938,2.805049088359046,10.571428571428571,2021,12,Thu
2021-12-17,9,0,416,16652074,2.1634615384615383,10.571428571428571,2021,12,Fri
2021-12-18,11,0,450,16702239,2.4444444444444446,10.714285714285714,2021,12,Sat
2021-12-19,5,0,133,16752433,3.7593984962406015,10,2021,12,Sun
2021-12-20,10,0,374,16802209,2.6737967914438503,10.857142857142858,2021,12,Mon
2021-12-21,8,0,302,16852500,2.6490066225165565,10.571428571428571,2021,12,Tue
2021-12-22,3,0,128,16902527,2.34375,9.428571428571429,2021,12,Wed
2021-12-23,10,0,424,16952934,2.358490566037736,8,2021,12,Thu
2021-12-24,13,0,582,17003088,2.2336769759450172,8.571428571428571,2021,12,Fri
2021-12-25,12,1,624,17052777,1.9230769230769231,8.714285714285714,2021,12,Sat
2021-12-26,15,0,403,17102844,3.722084367245657,10.142857142857142,2021,12,Sun
2021-12-27,8,0,185,17152798,4.324324324324325,9.857142857142858,2021,12,Mon
2021-12-28,10,1,313,17202660,3.1948881789137378,10.142857142857142,2021,12,Tue
2021-12-29,5,0,189,17252683,2.6455026455026456,10.428571428571429,2021,12,Wed
2021-12-30,10,1,251,17302879,3.9840637450199203,10.428571428571429,2021,12,Thu
2021-12-31,14,0,357,17352902,3.9215686274509802,10.571428571428571,2021,12,Fri
2022-01-01,6,0,231,17402822,2.5974025974025974,9.714285714285714,2022,1,Sat
2022-01-02,6,0,185,17452386,3.2432432432432434,8.428571428571429,2022,1,Sun
2022-01-03,12,0,414,17502774,2.898550724637681,9,2022,1,Mon
2022-01-04,14,1,678,17552870,2.0648967551622417,9.571428571428571,2022,1,Tue
2022-01-05,16,0,422,17602669,3.7914691943127963,11.142857142857142,2022,1,Wed
2022-01-06,8,1,317,17652744,2.5236593059936907,10.857142857142858,2022,1,Thu
2022-01-07,9,0,261,17702914,3.4482758620689653,10.142857142857142,2022,1,Fri
2022-01-08,13,0,419,17752763,3.1026252983293556,11.142857142857142,2022,1,Sat
2022-01-09,10,0,237,17802530,4.219409282700422,11.714285714285714,2022,1,Sun
2022-01-10,10,0,463,17852629,2.159827213822894,11.428571428571429,2022,1,Mon
2022-01-11,12,0,427,17902594,2.810304449648712,11.142857142857142,2022,1,Tue
2022-01-12,10,1,294,17952378,3.4013605442176873,10.285714285714286,2022,1,Wed
2022-01-13,10,0,326,18002355,3.067484662576687,10.571428571428571,2022,1,Thu
2022-01-14,10,0,436,18052373,2.293577981651376,10.714285714285714,2022,1,Fri
2022-01-15,8,0,173,18102812,4.624277456647398,10,2022,1,Sat
2022-01-16,7,0,201,18152772,3.482587064676617,9.571428571428571,2022,1,Sun
2022-01-17,7,0,339,18202426,2.0648967551622417,9.142857142857142,2022,1,Mon
2022-01-18,15,1,551,18252435,2.722323049001815,9.571428571428571,2022,1,Tue
2022-01-19,14,0,641,18302627,2.1840873634945397,10.142857142857142,2022,1,Wed
2022-01-20,9,0,271,18352669,3.3210332103321036,10,2022,1,Thu
2022-01-21,10,0,235,18402473,4.25531914893617,10,2022,1,Fri
2022-01-22,14,0,341,18452717,4.105571847507331,10.857142857142858,2022,1,Sat
2022-01-23,7,0,356,18502513,1.9662921348314606,10.857142857142858,2022,1,Sun
2022-01-24,9,0,227,18552280,3.9647577092511015,11.142857142857142,2022,1,Mon
2022-01-25,14,1,439,18602489,3.189066059225513,11,2022,1,Tue
2022-01-26,12,0,438,18652115,2.73972602739726,10.714285714285714,2022,1,Wed
2022-01-27,11,1,388,18702022,2.8350515463917527,11,2022,1,Thu
2022-01-28,6,0,180,18752126,3.3333333333333335,10.428571428571429,2022,1,Fri
2022-01-29,6,0,282,18801659,2.127659574468085,9.285714285714286,2022,1,Sat
2022-01-30,9,0,203,18851641,4.433497536945813,9.571428571428571,2022,1,Sun
2022-01-31,14,0,295,18901703,4.745762711864407,10.285714285714286,2022,1,Mon
2022-02-01,11,0,499,18951719,2.2044088176352705,9.857142857142858,2022,2,Tue
2022-02-02,8,0,318,19002046,2.515723270440252,9.285714285714286,2022,2,Wed
2022-02-03,7,2,368,19051767,1.9021739130434785,8.714285714285714,2022,2,Thu
2022-02-04,7,0,145,19101920,4.827586206896552,8.857142857142858,2022,2,Fri
2022-02-05,8,0,359,19152318,2.2284122562674096,9.142857142857142,2022,2,Sat
2022-02-06,3,0,85,19202399,3.5294117647058822,8.285714285714286,2022,2,Sun
2022-02-07,8,0,231,19252618,3.463203463203463,7.428571428571429,2022,2,Mon
2022-02-08,8,0,341,19302973,2.346041055718475,7,2022,2,Tue
2022-02-09,10,0,434,19352941,2.3041474654377883,7.285714285714286,2022,2,Wed
2022-02-10,9,0,450,19402758,2,7.571428571428571,2022,2,Thu
2022-02-11,11,0,270,19452627,4.074074074074074,8.142857142857142,2022,2,Fri
2022-02-12,10,0,205,19502577,4.878048780487805,8.428571428571429,2022,2,Sat
2022-02-13,13,0,420,19552612,3.0952380952380953,9.857142857142858,2022,2,Sun
2022-02-14,8,0,163,19602430,4.9079754601226995,9.857142857142858,2022,2,Mon
2022-02-15,8,0,349,19652104,2.292263610315186,9.857142857142858,2022,2,Tue
2022-02-16,8,0,195,19702388,4.102564102564102,9.571428571428571,2022,2,Wed
2022-02-17,9,0,173,19752452,5.202312138728324,9.571428571428571,2022,2,Thu
2022-02-18,10,0,294,19802287,3.4013605442176873,9.428571428571429,2022,2,Fri
2022-02-19,7,0,316,19852277,2.2151898734177213,9,2022,2,Sat
2022-02-20,13,1,688,19902328,1.88953488372093,9,2022,2,Sun
2022-02-21,11,0,327,19951961,3.3639143730886847,9.428571428571429,2022,2,Mon
2022-02-22,14,0,477,20002085,2.9350104821802936,10.285714285714286,2022,2,Tue
2022-02-23,12,0,331,20051897,3.625377643504532,10.857142857142858,2022,2,Wed
2022-02-24,12,0,570,20102023,2.1052631578947367,11.285714285714286,2022,2,Thu
2022-02-25,6,0,133,20151852,4.511278195488721,10.714285714285714,2022,2,Fri
2022-02-26,15,0,529,20201755,2.835538752362949,11.857142857142858,2022,2,Sat
2022-02-27,8,0,274,20251515,2.9197080291970803,11.142857142857142,2022,2,Sun
2022-02-28,6,0,272,20301587,2.2058823529411766,10.428571428571429,2022,2,Mon
2022-03-01,15,1,417,20351711,3.5971223021582732,10.571428571428571,2022,3,Tue
2022-03-02,6,1,172,20401817,3.488372093023256,9.714285714285714,2022,3,Wed
2022-03-03,6,0,223,20451425,2.690582959641256,8.857142857142858,2022,3,Thu
2022-03-04,11,0,434,20501250,2.5345622119815667,9.571428571428571,2022,3,Fri
2022-03-05,7,0,333,20551639,2.1021021021021022,8.428571428571429,2022,3,Sat
2022-03-06,4,0,130,20601778,3.076923076923077,7.857142857142857,2022,3,Sun
2022-03-07,12,0,463,20651773,2.591792656587473,8.714285714285714,2022,3,Mon
2022-03-08,6,0,136,20701756,4.411764705882353,7.428571428571429,2022,3,Tue
2022-03-09,14,0,384,20751785,3.6458333333333335,8.571428571428571,2022,3,Wed
2022-03-10,11,1,306,20801987,3.594771241830065,9.285714285714286,2022,3,Thu
2022-03-11,12,0,392,20851936,3.061224489795918,9.428571428571429,2022,3,Fri
2022-03-12,8,0,331,20901660,2.416918429003021,9.571428571428571,2022,3,Sat
2022-03-13,9,0,299,20951832,3.0100334448160537,10.285714285714286,2022,3,Sun
2022-03-14,11,0,472,21001905,2.330508474576271,10.142857142857142,2022,3,Mon
2022-03-15,8,0,215,21051357,3.7209302325581395,10.428571428571429,2022,3,Tue
2022-03-16,10,0,233,21101063,4.291845493562231,9.857142857142858,2022,3,Wed
2022-03-17,7,0,263,21150740,2.6615969581749046,9.285714285714286,2022,3,Thu
2022-03-18,10,1,264,21201002,3.787878787878788,9,2022,3,Fri
2022-03-19,9,0,168,21251084,5.357142857142857,9.142857142857142,2022,3,Sat
2022-03-20,11,0,412,21301280,2.669902912621359,9.428571428571429,2022,3,Sun
2022-03-21,13,0,484,21351229,2.6859504132231407,9.714285714285714,2022,3,Mon
2022-03-22,7,0,379,21401212,1.8469656992084433,9.571428571428571,2022,3,Tue
2022-03-23,9,0,393,21451095,2.2900763358778624,9.428571428571429,2022,3,Wed
2022-03-24,10,0,218,21501370,4.587155963302752,9.857142857142858,2022,3,Thu
2022-03-25,15,0,649,21550817,2.311248073959938,10.571428571428571,2022,3,Fri
2022-03-26,10,0,381,21600869,2.6246719160104988,10.714285714285714,2022,3,Sat
2022-03-27,12,0,522,21650498,2.2988505747126435,10.857142857142858,2022,3,Sun
2022-03-28,8,1,236,21700076,3.389830508474576,10.142857142857142,2022,3,Mon
2022-03-29,12,0,380,21750574,3.1578947368421053,10.857142857142858,2022,3,Tue
2022-03-30,11,0,321,21800541,3.4267912772585665,11.142857142857142,2022,3,Wed
2022-03-31,7,0,206,21850317,3.3980582524271843,10.714285714285714,2022,3,Thu
2022-04-01,19,0,550,21900256,3.4545454545454546,11.285714285714286,2022,4,Fri
2022-04-02,14,0,322,21950060,4.3478260869565215,11.857142857142858,2022,4,Sat
2022-04-03,12,0,271,21999549,4.428044280442804,11.857142857142858,2022,4,Sun
2022-04-04,8,0,255,22049191,3.1372549019607843,11.857142857142858,2022,4,Mon
2022-04-05,9,0,429,22099002,2.097902097902098,11.428571428571429,2022,4,Tue
2022-04-06,8,0,334,22148959,2.3952095808383236,11,2022,4,Wed
2022-04-07,11,0,485,22199064,2.268041237113402,11.571428571428571,2022,4,Thu
2022-04-08,13,0,562,22249173,2.3131672597864767,10.714285714285714,2022,4,Fri
2022-04-09,19,0,841,22298894,2.2592152199762188,11.428571428571429,2022,4,Sat
2022-04-10,11,0,474,22348692,2.320675105485232,11.285714285714286,2022,4,Sun
2022-04-11,10,0,243,22399031,4.11522633744856,11.571428571428571,2022,4,Mon
2022-04-12,10,0,326,22449024,3.067484662576687,11.714285714285714,2022,4,Tue
2022-04-13,11,0,455,22499238,2.417582417582418,12.142857142857142,2022,4,Wed
2022-04-14,8,0,391,22549409,2.0460358056265986,11.714285714285714,2022,4,Thu
2022-04-15,13,0,532,22599434,2.443609022556391,11.714285714285714,2022,4,Fri
2022-04-16,10,0,408,22649544,2.450980392156863,10.428571428571429,2022,4,Sat
2022-04-17,15,0,733,22699495,2.046384720327422,11,2022,4,Sun
2022-04-18,6,0,147,22749386,4.081632653061225,10.428571428571429,2022,4,Mon
2022-04-19,11,1,342,22799429,3.216374269005848,10.571428571428571,2022,4,Tue
2022-04-20,9,0,242,22849140,3.71900826446281,10.285714285714286,2022,4,Wed
2022-04-21,10,0,245,22899176,4.081632653061225,10.571428571428571,2022,4,Thu
2022-04-22,11,0,387,22949131,2.842377260981912,10.285714285714286,2022,4,Fri
2022-04-23,9,0,300,22999373,3,10.142857142857142,2022,4,Sat
2022-04-24,13,0,559,23049630,2.3255813953488373,9.857142857142858,2022,4,Sun
2022-04-25,10,0,382,23099331,2.6178010471204187,10.428571428571429,2022,4,Mon
2022-04-26,9,0,277,23149240,3.2490974729241873,10.142857142857142,2022,4,Tue
2022-04-27,13,0,481,23199390,2.7027027027027026,10.714285714285714,2022,4,Wed
2022-04-28,11,0,440,23248857,2.5,10.857142857142858,2022,4,Thu
2022-04-29,7,0,292,23298751,2.3972602739726026,10.285714285714286,2022,4,Fri
2022-04-30,10,0,466,23348520,2.1459227467811157,10.428571428571429,2022,4,Sat
2022-05-01,12,0,385,23398691,3.116883116883117,10.285714285714286,2022,5,Sun
2022-05-02,10,0,321,23449073,3.115264797507788,10.285714285714286,2022,5,Mon
2022-05-03,13,0,285,23499227,4.56140350877193,10.857142857142858,2022,5,Tue
2022-05-04,6,0,214,23549282,2.803738317757009,9.857142857142858,2022,5,Wed
2022-05-05,4,0,107,23599739,3.7383177570093453,8.857142857142858,2022,5,Thu
2022-05-06,11,0,316,23649383,3.481012658227848,9.428571428571429,2022,5,Fri
2022-05-07,15,0,676,23699545,2.2189349112426036,10.142857142857142,2022,5,Sat
2022-05-08,12,0,517,23749623,2.321083172147002,10.142857142857142,2022,5,Sun
2022-05-09,8,0,362,23799551,2.209944751381215,9.857142857142858,2022,5,Mon
2022-05-10,7,0,261,23849829,2.681992337164751,9,2022,5,Tue
2022-05-11,16,0,720,23899785,2.2222222222222223,10.428571428571429,2022,5,Wed
2022-05-12,14,0,324,23949969,4.320987654320987,11.857142857142858,2022,5,Thu
2022-05-13,11,0,359,24000000,3.064066852367688,11.857142857142858,2022,5,Fri
2022-05-14,14,1,527,24049899,2.6565464895635675,11.714285714285714,2022,5,Sat
2022-05-15,7,0,151,24100105,4.635761589403973,11,2022,5,Sun
2022-05-16,11,0,406,24150342,2.70935960591133,11.428571428571429,2022,5,Mon
2022-05-17,14,0,533,24200555,2.6266416510318953,12.428571428571429,2022,5,Tue
2022-05-18,4,0,108,24250766,3.7037037037037033,10.714285714285714,2022,5,Wed
2022-05-19,11,0,523,24301171,2.1032504780114722,10.285714285714286,2022,5,Thu
2022-05-20,6,0,127,24350736,4.724409448818897,9.571428571428571,2022,5,Fri
2022-05-21,11,0,278,24400630,3.9568345323741005,9.142857142857142,2022,5,Sat
2022-05-22,13,1,351,24450614,3.7037037037037033,10,2022,5,Sun
2022-05-23,14,0,530,24500948,2.6415094339622645,10.428571428571429,2022,5,Mon
2022-05-24,5,0,271,24550938,1.8450184501845017,9.142857142857142,2022,5,Tue
2022-05-25,13,0,548,24600737,2.3722627737226274,10.428571428571429,2022,5,Wed
2022-05-26,10,0,419,24650960,2.386634844868735,10.285714285714286,2022,5,Thu
2022-05-27,12,1,369,24701024,3.2520325203252036,11.142857142857142,2022,5,Fri
2022-05-28,13,0,464,24751064,2.8017241379310347,11.428571428571429,2022,5,Sat
2022-05-29,11,0,369,24801114,2.9810298102981028,11.142857142857142,2022,5,Sun
2022-05-30,9,0,204,24851511,4.411764705882353,10.428571428571429,2022,5,Mon
2022-05-31,10,0,340,24901688,2.941176470588235,11.142857142857142,2022,5,Tue
2022-06-01,2,0,60,24951858,3.3333333333333335,9.571428571428571,2022,6,Wed
2022-06-02,9,0,324,25002145,2.7777777777777777,9.428571428571429,2022,6,Thu
2022-06-03,4,0,196,25052096,2.0408163265306123,8.285714285714286,2022,6,Fri
2022-06-04,8,0,221,25102121,3.619909502262444,7.571428571428571,2022,6,Sat
2022-06-05,12,0,255,25152102,4.705882352941177,7.714285714285714,2022,6,Sun
2022-06-06,8,0,299,25202088,2.6755852842809364,7.571428571428571,2022,6,Mon
2022-06-07,15,0,395,25252261,3.79746835443038,8.285714285714286,2022,6,Tue
2022-06-08,15,0,548,25302429,2.737226277372263,10.142857142857142,2022,6,Wed
2022-06-09,14,1,680,25352139,2.0588235294117645,10.857142857142858,2022,6,Thu
2022-06-10,6,0,184,25401952,3.260869565217391,11.142857142857142,2022,6,Fri
2022-06-11,10,0,330,25452027,3.0303030303030303,11.428571428571429,2022,6,Sat
2022-06-12,13,0,324,25502179,4.012345679012346,11.571428571428571,2022,6,Sun
2022-06-13,10,0,492,25552097,2.0325203252032518,11.857142857142858,2022,6,Mon
2022-06-14,10,0,227,25602313,4.405286343612335,11.142857142857142,2022,6,Tue
2022-06-15,10,0,401,25651799,2.493765586034913,10.428571428571429,2022,6,Wed
2022-06-16,13,0,572,25701562,2.272727272727273,10.285714285714286,2022,6,Thu
2022-06-17,14,0,680,25751635,2.0588235294117645,11.428571428571429,2022,6,Fri
2022-06-18,11,0,267,25801298,4.119850187265917,11.571428571428571,2022,6,Sat
2022-06-19,16,0,765,25851184,2.091503267973856,12,2022,6,Sun
2022-06-20,8,0,319,25901053,2.507836990595611,11.714285714285714,2022,6,Mon
2022-06-21,11,0,275,25951187,4,11.857142857142858,2022,6,Tue
2022-06-22,11,0,395,26000989,2.7848101265822782,12,2022,6,Wed
2022-06-23,16,0,648,26050708,2.4691358024691357,12.428571428571429,2022,6,Thu
2022-06-24,14,0,510,26100569,2.7450980392156863,12.428571428571429,2022,6,Fri
2022-06-25,8,0,266,26150585,3.007518796992481,12,2022,6,Sat
2022-06-26,7,0,216,26200628,3.2407407407407405,10.714285714285714,2022,6,Sun
2022-06-27,9,1,313,26250331,2.8753993610223643,10.857142857142858,2022,6,Mon
2022-06-28,12,0,260,26300102,4.615384615384616,11,2022,6,Tue
2022-06-29,8,0,271,26350340,2.952029520295203,10.571428571428571,2022,6,Wed
2022-06-30,13,0,547,26400066,2.376599634369287,10.142857142857142,2022,6,Thu
2022-07-01,12,0,526,26449722,2.2813688212927756,9.857142857142858,2022,7,Fri
2022-07-02,11,0,277,26499596,3.9711191335740073,10.285714285714286,2022,7,Sat
2022-07-03,20,1,951,26549521,2.1030494216614093,12.142857142857142,2022,7,Sun
2022-07-04,15,0,439,26599545,3.416856492027335,13,2022,7,Mon
2022-07-05,13,1,592,26649219,2.195945945945946,13.142857142857142,2022,7,Tue
2022-07-06,11,0,359,26699072,3.064066852367688,13.571428571428571,2022,7,Wed
2022-07-07,12,0,418,26749020,2.8708133971291865,13.428571428571429,2022,7,Thu
2022-07-08,6,0,256,26798996,2.34375,12.571428571428571,2022,7,Fri
2022-07-09,11,0,422,26848847,2.6066350710900474,12.571428571428571,2022,7,Sat
2022-07-10,11,0,481,26898620,2.2869022869022873,11.285714285714286,2022,7,Sun
2022-07-11,10,0,461,26949122,2.1691973969631237,10.571428571428571,2022,7,Mon
2022-07-12,10,0,508,26998585,1.968503937007874,10.142857142857142,2022,7,Tue
2022-07-13,9,0,185,27048468,4.864864864864865,9.857142857142858,2022,7,Wed
2022-07-14,16,1,388,27098316,4.123711340206185,10.428571428571429,2022,7,Thu
2022-07-15,6,0,290,27148135,2.0689655172413794,10.428571428571429,2022,7,Fri
2022-07-16,11,0,272,27198092,4.044117647058823,10.428571428571429,2022,7,Sat
2022-07-17,9,0,316,27247902,2.848101265822785,10.142857142857142,2022,7,Sun
2022-07-18,17,0,634,27298041,2.6813880126182967,11.142857142857142,2022,7,Mon
2022-07-19,11,0,344,27348051,3.1976744186046515,11.285714285714286,2022,7,Tue
2022-07-20,7,0,273,27397753,2.564102564102564,11,2022,7,Wed
2022-07-21,15,0,506,27447449,2.9644268774703555,10.857142857142858,2022,7,Thu
2022-07-22,11,0,459,27497540,2.3965141612200433,11.571428571428571,2022,7,Fri
2022-07-23,16,0,719,27547358,2.2253129346314324,12.285714285714286,2022,7,Sat
2022-07-24,10,0,221,27596959,4.524886877828054,12.428571428571429,2022,7,Sun
2022-07-25,8,0,242,27646640,3.3057851239669422,11.142857142857142,2022,7,Mon
2022-07-26,9,1,321,27696764,2.803738317757009,10.857142857142858,2022,7,Tue
2022-07-27,7,0,265,27746988,2.6415094339622645,10.857142857142858,2022,7,Wed
2022-07-28,9,0,206,27796588,4.368932038834951,10,2022,7,Thu
2022-07-29,6,0,215,27846194,2.7906976744186047,9.285714285714286,2022,7,Fri
2022-07-30,7,0,270,27895980,2.5925925925925926,8,2022,7,Sat
2022-07-31,10,0,261,27946059,3.8314176245210727,8,2022,7,Sun
2022-08-01,9,0,277,27995991,3.2490974729241873,8.142857142857142,2022,8,Mon
2022-08-02,3,0,76,28046113,3.9473684210526314,7.285714285714286,2022,8,Tue
2022-08-03,8,0,206,28095850,3.8834951456310676,7.428571428571429,2022,8,Wed
2022-08-04,8,0,191,28146117,4.18848167539267,7.285714285714286,2022,8,Thu
2022-08-05,13,0,364,28196269,3.571428571428571,8.285714285714286,2022,8,Fri
2022-08-06,9,0,347,28246493,2.5936599423631126,8.571428571428571,2022,8,Sat
2022-08-07,15,0,420,28296310,3.571428571428571,9.285714285714286,2022,8,Sun
2022-08-08,8,0,362,28346254,2.209944751381215,9.142857142857142,2022,8,Mon
2022-08-09,12,1,536,28395870,2.2388059701492535,10.428571428571429,2022,8,Tue
2022-08-10,14,1,640,28445956,2.1875,11.285714285714286,2022,8,Wed
2022-08-11,17,0,429,28495838,3.9627039627039626,12.571428571428571,2022,8,Thu
2022-08-12,9,0,258,28545568,3.488372093023256,12,2022,8,Fri
2022-08-13,10,0,218,28595508,4.587155963302752,12.142857142857142,2022,8,Sat
2022-08-14,12,0,360,28645540,3.3333333333333335,11.714285714285714,2022,8,Sun
2022-08-15,14,0,550,28695442,2.5454545454545454,12.571428571428571,2022,8,Mon
2022-08-16,11,0,309,28745808,3.559870550161812,12.428571428571429,2022,8,Tue
2022-08-17,9,0,394,28796051,2.284263959390863,11.714285714285714,2022,8,Wed
2022-08-18,6,0,157,28845687,3.821656050955414,10.142857142857142,2022,8,Thu
2022-08-19,11,0,451,28895808,2.4390243902439024,10.428571428571429,2022,8,Fri
2022-08-20,12,0,462,28945570,2.5974025974025974,10.714285714285714,2022,8,Sat
2022-08-21,11,0,259,28995409,4.247104247104247,10.571428571428571,2022,8,Sun
2022-08-22,8,0,255,29045456,3.1372549019607843,9.714285714285714,2022,8,Mon
2022-08-23,13,0,618,29095416,2.103559870550162,10,2022,8,Tue
2022-08-24,10,0,436,29144945,2.293577981651376,10.142857142857142,2022,8,Wed
2022-08-25,9,0,339,29194606,2.6548672566371683,10.571428571428571,2022,8,Thu
2022-08-26,8,0,242,29244785,3.3057851239669422,10.142857142857142,2022,8,Fri
2022-08-27,9,1,401,29294855,2.2443890274314215,9.714285714285714,2022,8,Sat
2022-08-28,6,1,189,29345393,3.1746031746031744,9,2022,8,Sun
2022-08-29,7,0,145,29395602,4.827586206896552,8.857142857142858,2022,8,Mon
2022-08-30,6,0,248,29445520,2.4193548387096775,7.857142857142857,2022,8,Tue
2022-08-31,10,0,331,29495649,3.0211480362537766,7.857142857142857,2022,8,Wed
2022-09-01,8,0,383,29545661,2.088772845953003,7.714285714285714,2022,9,Thu
2022-09-02,13,0,385,29595695,3.3766233766233764,8.428571428571429,2022,9,Fri
2022-09-03,7,0,202,29645838,3.4653465346534658,8.142857142857142,2022,9,Sat
2022-09-04,8,0,288,29695455,2.7777777777777777,8.428571428571429,2022,9,Sun
2022-09-05,9,0,414,29745519,2.1739130434782608,8.714285714285714,2022,9,Mon
2022-09-06,12,0,427,29795250,2.810304449648712,9.571428571428571,2022,9,Tue
2022-09-07,11,0,481,29845118,2.2869022869022873,9.714285714285714,2022,9,Wed
2022-09-08,6,0,142,29895388,4.225352112676056,9.428571428571429,2022,9,Thu
2022-09-09,11,0,344,29945640,3.1976744186046515,9.142857142857142,2022,9,Fri
2022-09-10,6,0,307,29995375,1.9543973941368076,9,2022,9,Sat
2022-09-11,5,0,230,30045446,2.1739130434782608,8.571428571428571,2022,9,Sun
2022-09-12,10,0,374,30095711,2.6737967914438503,8.714285714285714,2022,9,Mon
2022-09-13,9,0,294,30145644,3.061224489795918,8.285714285714286,2022,9,Tue
2022-09-14,9,0,174,30195604,5.172413793103448,8,2022,9,Wed
2022-09-15,13,1,441,30245443,2.947845804988662,9,2022,9,Thu
2022-09-16,11,0,228,30295705,4.824561403508771,9,2022,9,Fri
2022-09-17,11,0,253,30345175,4.3478260869565215,9.714285714285714,2022,9,Sat
2022-09-18,15,0,465,30395309,3.225806451612903,11.142857142857142,2022,9,Sun
2022-09-19,12,0,490,30445643,2.4489795918367347,11.428571428571429,2022,9,Mon
2022-09-20,11,1,438,30495995,2.5114155251141552,11.714285714285714,2022,9,Tue
2022-09-21,14,1,562,30545677,2.491103202846975,12.428571428571429,2022,9,Wed
2022-09-22,13,0,310,30595880,4.193548387096775,12.428571428571429,2022,9,Thu
2022-09-23,10,0,252,30645747,3.968253968253968,12.285714285714286,2022,9,Fri
2022-09-24,9,0,321,30695794,2.803738317757009,12,2022,9,Sat
2022-09-25,11,0,365,30745845,3.0136986301369864,11.428571428571429,2022,9,Sun
2022-09-26,8,1,221,30795853,3.619909502262444,10.857142857142858,2022,9,Mon
2022-09-27,11,1,559,30845790,1.9677996422182469,10.857142857142858,2022,9,Tue
2022-09-28,15,0,597,30895619,2.512562814070352,11,2022,9,Wed
2022-09-29,13,1,633,30945887,2.0537124802527646,11,2022,9,Thu
2022-09-30,9,0,337,30995952,2.6706231454005933,10.857142857142858,2022,9,Fri
2022-10-01,11,0,356,31045611,3.089887640449438,11.142857142857142,2022,10,Sat
2022-10-02,10,0,285,31095549,3.508771929824561,11,2022,10,Sun
2022-10-03,11,0,523,31145342,2.1032504780114722,11.428571428571429,2022,10,Mon
2022-10-04,11,0,370,31195282,2.9729729729729732,11.428571428571429,2022,10,Tue
2022-10-05,6,0,262,31245238,2.2900763358778624,10.142857142857142,2022,10,Wed
2022-10-06,12,0,244,31295618,4.918032786885246,10,2022,10,Thu
2022-10-07,5,0,196,31345839,2.5510204081632653,9.428571428571429,2022,10,Fri
2022-10-08,7,0,271,31395860,2.5830258302583027,8.857142857142858,2022,10,Sat
2022-10-09,17,0,531,31445678,3.2015065913371,9.857142857142858,2022,10,Sun
2022-10-10,7,1,271,31495521,2.5830258302583027,9.285714285714286,2022,10,Mon
2022-10-11,15,0,496,31545308,3.024193548387097,9.857142857142858,2022,10,Tue
2022-10-12,10,0,247,31595226,4.048582995951417,10.428571428571429,2022,10,Wed
2022-10-13,9,0,321,31645327,2.803738317757009,10,2022,10,Thu
2022-10-14,7,0,168,31695362,4.166666666666666,10.285714285714286,2022,10,Fri
2022-10-15,10,0,491,31745495,2.0366598778004072,10.714285714285714,2022,10,Sat
2022-10-16,5,0,187,31795216,2.6737967914438503,9,2022,10,Sun
2022-10-17,13,0,630,31845330,2.0634920634920633,9.857142857142858,2022,10,Mon
2022-10-18,13,0,335,31895152,3.880597014925373,9.571428571428571,2022,10,Tue
2022-10-19,7,0,209,31945519,3.349282296650718,9.142857142857142,2022,10,Wed
2022-10-20,16,0,756,31995491,2.1164021164021163,10.142857142857142,2022,10,Thu
2022-10-21,10,0,490,32045328,2.0408163265306123,10.571428571428571,2022,10,Fri
2022-10-22,13,0,468,32095174,2.7777777777777777,11,2022,10,Sat
2022-10-23,8,0,239,32144837,3.3472803347280333,11.428571428571429,2022,10,Sun
2022-10-24,5,0,160,32194995,3.125,10.285714285714286,2022,10,Mon
2022-10-25,10,0,293,32244986,3.4129692832764507,9.857142857142858,2022,10,Tue
2022-10-26,7,0,274,32294855,2.5547445255474455,9.857142857142858,2022,10,Wed
2022-10-27,10,0,398,32344637,2.512562814070352,9,2022,10,Thu
2022-10-28,6,0,252,32394884,2.380952380952381,8.428571428571429,2022,10,Fri
2022-10-29,8,0,410,32444646,1.951219512195122,7.714285714285714,2022,10,Sat
2022-10-30,9,0,400,32494589,2.25,7.857142857142857,2022,10,Sun
2022-10-31,9,0,465,32544998,1.935483870967742,8.428571428571429,2022,10,Mon
2022-11-01,8,0,165,32594971,4.848484848484849,8.142857142857142,2022,11,Tue
2022-11-02,6,0,226,32644922,2.6548672566371683,8,2022,11,Wed
2022-11-03,7,0,251,32694927,2.788844621513944,7.571428571428571,2022,11,Thu
2022-11-04,11,0,338,32744864,3.2544378698224854,8.285714285714286,2022,11,Fri
2022-11-05,11,0,357,32794644,3.081232492997199,8.714285714285714,2022,11,Sat
2022-11-06,8,0,160,32844777,5,8.571428571428571,2022,11,Sun
2022-11-07,12,0,528,32894686,2.272727272727273,9,2022,11,Mon
2022-11-08,8,0,250,32944789,3.2,9,2022,11,Tue
2022-11-09,8,0,280,32994534,2.857142857142857,9.285714285714286,2022,11,Wed
2022-11-10,11,0,526,33044648,2.091254752851711,9.857142857142858,2022,11,Thu
